created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,sentimen,text_stemmed_str
2025-02-26 04:04:48+00:00,@TradingDiary2 Sekarang bbri balik ke 3500 sepertinya bukan hal yang mustahil ,@tradingdiary2 sekarang bbri balik ke 3500 sepertinya bukan hal yang mustahil ,sekarang bbri balik ke sepertinya bukan hal yang mustahil,"['sekarang', 'bbri', 'balik', 'ke', 'sepertinya', 'bukan', 'hal', 'yang', 'mustahil']","['sekarang', 'bbri', 'balik', 'ke', 'sepertinya', 'bukan', 'hal', 'yang', 'mustahil']","['sekarang', 'bbri', 'balik', 'sepertinya', 'bukan', 'mustahil']","['sekarang', 'bbri', 'balik', 'seperti', 'bukan', 'mustahil']",netral,sekarang bbri balik seperti bukan mustahil
2025-02-26 04:12:05+00:00,nyangkuters bbri pada ngapain ya,nyangkuters bbri pada ngapain ya,nyangkuters bbri pada ngapain ya,"['nyangkuters', 'bbri', 'pada', 'ngapain', 'ya']","['nyangkuters', 'bbri', 'pada', 'mengapai', 'ya']","['nyangkuters', 'bbri', 'mengapai']","['nyangkuters', 'bbri', 'kapai']",netral,nyangkuters bbri kapai
2025-02-26 04:15:17+00:00,SUPPORT BBRI DI 3.800 TERTEMBUS GESSSS.... WAHHHH JADI NIH 3.200. BERBAHAYA SEKALI ANALISA DUKUNNYA PAK KC. https://t.co/kT9r1OHuUp,support bbri di 3.800 tertembus gessss.... wahhhh jadi nih 3.200. berbahaya sekali analisa dukunnya pak kc. https://t.co/kt9r1ohuup,support bbri di tertembus gessss wahhhh jadi nih berbahaya sekali analisa dukunnya pak kc,"['support', 'bbri', 'di', 'tertembus', 'gessss', 'wahhhh', 'jadi', 'nih', 'berbahaya', 'sekali', 'analisa', 'dukunnya', 'pak', 'kc']","['support', 'bbri', 'di', 'tertembus', 'gessss', 'wahhhh', 'jadi', 'nih', 'berbahaya', 'sekali', 'analisa', 'dukunnya', 'pak', 'kc']","['support', 'bbri', 'tertembus', 'gessss', 'wahhhh', 'jadi', 'nih', 'berbahaya', 'sekali', 'analisa', 'dukunnya', 'pak', 'kc']","['support', 'bbri', 'tembus', 'gessss', 'wahhhh', 'jadi', 'nih', 'bahaya', 'sekali', 'analisa', 'dukun', 'pak', 'kc']",negatif,support bbri tembus gessss wahhhh jadi nih bahaya sekali analisa dukun pak kc
2025-02-26 04:19:47+00:00,Invest ke bbri 10 jt gk tau dah udh mines brp anjirrer keselll bangsat,invest ke bbri 10 jt gk tau dah udh mines brp anjirrer keselll bangsat,invest ke bbri jt gk tau dah udh mines brp anjirrer keselll bangsat,"['invest', 'ke', 'bbri', 'jt', 'gk', 'tau', 'dah', 'udh', 'mines', 'brp', 'anjirrer', 'keselll', 'bangsat']","['invest', 'ke', 'bbri', 'juta', 'enggak', 'tau', 'deh', 'sudah', 'mines', 'berapa', 'anjirrer', 'keselll', 'bangsat']","['invest', 'bbri', 'juta', 'enggak', 'tau', 'deh', 'mines', 'berapa', 'anjirrer', 'keselll', 'bangsat']","['invest', 'bbri', 'juta', 'enggak', 'tau', 'deh', 'mes', 'berapa', 'anjirrer', 'keselll', 'bangsat']",negatif,invest bbri juta enggak tau deh mes berapa anjirrer keselll bangsat
2025-02-26 04:23:35+00:00,tarik saham bbri apa kaga ya? ,tarik saham bbri apa kaga ya? ,tarik saham bbri apa kaga ya,"['tarik', 'saham', 'bbri', 'apa', 'kaga', 'ya']","['tarik', 'saham', 'bbri', 'apa', 'kagak', 'ya']","['tarik', 'saham', 'bbri', 'apa', 'kagak']","['tarik', 'saham', 'bbri', 'apa', 'kagak']",netral,tarik saham bbri apa kagak
2025-02-26 04:35:06+00:00,$BBRI udah 3.760 lepas support gaes wkwkwkkw Semangat holder BBRI (termasuk sy),$bbri udah 3.760 lepas support gaes wkwkwkkw semangat holder bbri (termasuk sy),bbri udah lepas support gaes wkwkwkkw semangat holder bbri termasuk sy,"['bbri', 'udah', 'lepas', 'support', 'gaes', 'wkwkwkkw', 'semangat', 'holder', 'bbri', 'termasuk', 'sy']","['bbri', 'sudah', 'lepas', 'support', 'gaes', 'wkwkwkkw', 'semangat', 'holder', 'bbri', 'termasuk', 'saya']","['bbri', 'lepas', 'support', 'gaes', 'wkwkwkkw', 'semangat', 'holder', 'bbri', 'termasuk']","['bbri', 'lepas', 'support', 'gaes', 'wkwkwkkw', 'semangat', 'holder', 'bbri', 'masuk']",negatif,bbri lepas support gaes wkwkwkkw semangat holder bbri masuk
2025-02-26 05:16:31+00:00,Bye bye BBRI melihat keadaan sekarang yang rasanya tambah gelap. Yang bahkan Presiden pun gak peduli soal IHSG. https://t.co/lpxn9ZBWN7,bye bye bbri melihat keadaan sekarang yang rasanya tambah gelap. yang bahkan presiden pun gak peduli soal ihsg. https://t.co/lpxn9zbwn7,bye bye bbri melihat keadaan sekarang yang rasanya tambah gelap yang bahkan presiden pun gak peduli soal ihsg,"['bye', 'bye', 'bbri', 'melihat', 'keadaan', 'sekarang', 'yang', 'rasanya', 'tambah', 'gelap', 'yang', 'bahkan', 'presiden', 'pun', 'gak', 'peduli', 'soal', 'ihsg']","['bye', 'bye', 'bbri', 'melihat', 'keadaan', 'sekarang', 'yang', 'rasanya', 'tambah', 'gelap', 'yang', 'bahkan', 'presiden', 'pun', 'enggak', 'peduli', 'soal', 'ihsg']","['bye', 'bye', 'bbri', 'melihat', 'keadaan', 'sekarang', 'rasanya', 'tambah', 'gelap', 'bahkan', 'presiden', 'enggak', 'peduli', 'soal', 'ihsg']","['bye', 'bye', 'bbri', 'lihat', 'ada', 'sekarang', 'rasa', 'tambah', 'gelap', 'bahkan', 'presiden', 'enggak', 'peduli', 'soal', 'ihsg']",negatif,bye bye bbri lihat ada sekarang rasa tambah gelap bahkan presiden enggak peduli soal ihsg
2025-02-26 05:19:06+00:00,Gila nih IHSG dibanting abis2an BBRI yg gua tabung dari jaman sebelum pandemi skrg balik ke titik semula sampah emang semua kebijakan si Bapak periode ini bener2 merontokkan semuanya...,gila nih ihsg dibanting abis2an bbri yg gua tabung dari jaman sebelum pandemi skrg balik ke titik semula sampah emang semua kebijakan si bapak periode ini bener2 merontokkan semuanya...,gila nih ihsg dibanting abisan bbri yg gua tabung dari jaman sebelum pandemi skrg balik ke titik semula sampah emang semua kebijakan si bapak periode ini bener merontokkan semuanya,"['gila', 'nih', 'ihsg', 'dibanting', 'abisan', 'bbri', 'yg', 'gua', 'tabung', 'dari', 'jaman', 'sebelum', 'pandemi', 'skrg', 'balik', 'ke', 'titik', 'semula', 'sampah', 'emang', 'semua', 'kebijakan', 'si', 'bapak', 'periode', 'ini', 'bener', 'merontokkan', 'semuanya']","['gila', 'nih', 'ihsg', 'dibanting', 'abisan', 'bbri', 'yang', 'gua', 'tabung', 'dari', 'jaman', 'sebelum', 'pandemi', 'sekarang', 'balik', 'ke', 'titik', 'semula', 'sampah', 'memang', 'semua', 'kebijakan', 'sih', 'bapak', 'periode', 'ini', 'benar', 'merontokkan', 'semuanya']","['gila', 'nih', 'ihsg', 'dibanting', 'abisan', 'bbri', 'gua', 'tabung', 'jaman', 'pandemi', 'sekarang', 'balik', 'titik', 'semula', 'sampah', 'memang', 'semua', 'kebijakan', 'sih', 'bapak', 'periode', 'benar', 'merontokkan', 'semuanya']","['gila', 'nih', 'ihsg', 'banting', 'abis', 'bbri', 'gua', 'tabung', 'jaman', 'pandemi', 'sekarang', 'balik', 'titik', 'mula', 'sampah', 'memang', 'semua', 'bijak', 'sih', 'bapak', 'periode', 'benar', 'rontok', 'semua']",negatif,gila nih ihsg banting abis bbri gua tabung jaman pandemi sekarang balik titik mula sampah memang semua bijak sih bapak periode benar rontok semua
2025-02-26 05:23:34+00:00,Lebih merasa tertipu sama yang mana nih saham yang listed atau non-listed? #BUMN #pertamina #WSBP #SMGR #BEKS #PTPP #WTON #TLKM #BBRI #BBTN #ADHI #GIAA #saham #pasarmodal #infosaham #sahampemula https://t.co/PaGoQF7GpU,lebih merasa tertipu sama yang mana nih saham yang listed atau non-listed? #bumn #pertamina #wsbp #smgr #beks #ptpp #wton #tlkm #bbri #bbtn #adhi #giaa #saham #pasarmodal #infosaham #sahampemula https://t.co/pagoqf7gpu,lebih merasa tertipu sama yang mana nih saham yang listed atau nonlisted,"['lebih', 'merasa', 'tertipu', 'sama', 'yang', 'mana', 'nih', 'saham', 'yang', 'listed', 'atau', 'nonlisted']","['lebih', 'merasa', 'tertipu', 'sama', 'yang', 'mana', 'nih', 'saham', 'yang', 'listed', 'atau', 'nonlisted']","['lebih', 'merasa', 'tertipu', 'sama', 'mana', 'nih', 'saham', 'listed', 'nonlisted']","['lebih', 'rasa', 'tipu', 'sama', 'mana', 'nih', 'saham', 'listed', 'nonlisted']",negatif,lebih rasa tipu sama mana nih saham listed nonlisted
2025-02-26 05:30:31+00:00,stres bgt liat bbri,stres bgt liat bbri,stres bgt liat bbri,"['stres', 'bgt', 'liat', 'bbri']","['stres', 'banget', 'lihat', 'bbri']","['stres', 'banget', 'lihat', 'bbri']","['stres', 'banget', 'lihat', 'bbri']",negatif,stres banget lihat bbri
2025-02-26 05:33:12+00:00,@TradingDiary2 Mana habis nyerok bbri 3800 ,@tradingdiary2 mana habis nyerok bbri 3800 ,mana habis nyerok bbri,"['mana', 'habis', 'nyerok', 'bbri']","['mana', 'habis', 'nyerok', 'bbri']","['mana', 'habis', 'nyerok', 'bbri']","['mana', 'habis', 'nyerok', 'bbri']",negatif,mana habis nyerok bbri
2025-02-26 05:43:17+00:00,BBRI sudah di angka 3.770 Takut banget turun sampe 2800an kayak jaman covid.,bbri sudah di angka 3.770 takut banget turun sampe 2800an kayak jaman covid.,bbri sudah di angka takut banget turun sampe an kayak jaman covid,"['bbri', 'sudah', 'di', 'angka', 'takut', 'banget', 'turun', 'sampe', 'an', 'kayak', 'jaman', 'covid']","['bbri', 'sudah', 'di', 'angka', 'takut', 'banget', 'turun', 'sampai', 'an', 'kayak', 'jaman', 'covid']","['bbri', 'angka', 'takut', 'banget', 'turun', 'an', 'kayak', 'jaman', 'covid']","['bbri', 'angka', 'takut', 'banget', 'turun', 'an', 'kayak', 'jaman', 'covid']",negatif,bbri angka takut banget turun an kayak jaman covid
2025-02-26 05:45:54+00:00,Ini bener BBRI terendah dalam 3 tahun terakhir? ,ini bener bbri terendah dalam 3 tahun terakhir? ,ini bener bbri terendah dalam tahun terakhir,"['ini', 'bener', 'bbri', 'terendah', 'dalam', 'tahun', 'terakhir']","['ini', 'benar', 'bbri', 'terendah', 'dalam', 'tahun', 'terakhir']","['benar', 'bbri', 'terendah', 'tahun', 'terakhir']","['benar', 'bbri', 'rendah', 'tahun', 'akhir']",negatif,benar bbri rendah tahun akhir
2025-02-26 06:16:19+00:00,@dzreamies Galau bgt ya kak. Aku lg baca2 twit orang2 soal bbri kalo ga dcut takut tambah rugi dicut jg rugi,@dzreamies galau bgt ya kak. aku lg baca2 twit orang2 soal bbri kalo ga dcut takut tambah rugi dicut jg rugi,galau bgt ya kak aku lg baca twit orang soal bbri kalo ga dcut takut tambah rugi dicut jg rugi,"['galau', 'bgt', 'ya', 'kak', 'aku', 'lg', 'baca', 'twit', 'orang', 'soal', 'bbri', 'kalo', 'ga', 'dcut', 'takut', 'tambah', 'rugi', 'dicut', 'jg', 'rugi']","['galau', 'banget', 'ya', 'kak', 'aku', 'lagi', 'baca', 'twit', 'orang', 'soal', 'bbri', 'kalo', 'enggak', 'dcut', 'takut', 'tambah', 'rugi', 'dicut', 'juga', 'rugi']","['galau', 'banget', 'kak', 'aku', 'baca', 'twit', 'orang', 'soal', 'bbri', 'kalo', 'enggak', 'dcut', 'takut', 'tambah', 'rugi', 'dicut', 'rugi']","['galau', 'banget', 'kak', 'aku', 'baca', 'twit', 'orang', 'soal', 'bbri', 'kalo', 'enggak', 'dcut', 'takut', 'tambah', 'rugi', 'cut', 'rugi']",negatif,galau banget kak aku baca twit orang soal bbri kalo enggak dcut takut tambah rugi cut rugi
2025-02-26 06:35:38+00:00,Beli bbri ach dikit jebol ke bawah cl... Dr pd ngantuk...,beli bbri ach dikit jebol ke bawah cl... dr pd ngantuk...,beli bbri ach dikit jebol ke bawah cl dr pd ngantuk,"['beli', 'bbri', 'ach', 'dikit', 'jebol', 'ke', 'bawah', 'cl', 'dr', 'pd', 'ngantuk']","['beli', 'bbri', 'ach', 'dikit', 'jebol', 'ke', 'bawah', 'cl', 'dari', 'pada', 'ngantuk']","['beli', 'bbri', 'ach', 'dikit', 'jebol', 'bawah', 'cl', 'ngantuk']","['beli', 'bbri', 'ach', 'dikit', 'jebol', 'bawah', 'cl', 'ngantuk']",netral,beli bbri ach dikit jebol bawah cl ngantuk
2025-02-26 06:51:17+00:00,Saham BBRI PTRO CBDK Siap Cuan! Peluang Besar untuk Investor https://t.co/QTnWveBJM2 #saham #sahamindonesia #bank https://t.co/PavyJIYvFe,saham bbri ptro cbdk siap cuan! peluang besar untuk investor https://t.co/qtnwvebjm2 #saham #sahamindonesia #bank https://t.co/pavyjiyvfe,saham bbri ptro cbdk siap cuan peluang besar untuk investor,"['saham', 'bbri', 'ptro', 'cbdk', 'siap', 'cuan', 'peluang', 'besar', 'untuk', 'investor']","['saham', 'bbri', 'ptro', 'cbdk', 'siap', 'cuan', 'peluang', 'besar', 'untuk', 'investor']","['saham', 'bbri', 'ptro', 'cbdk', 'siap', 'cuan', 'peluang', 'besar', 'investor']","['saham', 'bbri', 'ptro', 'cbdk', 'siap', 'cuan', 'peluang', 'besar', 'investor']",positif,saham bbri ptro cbdk siap cuan peluang besar investor
2025-02-26 07:07:56+00:00,30 Menit setelah IHSG sesi 2 Dibuka terpantau naik ke 6.600 $BBRI $BMRI $BBCA $ANTM #MDKA,30 menit setelah ihsg sesi 2 dibuka terpantau naik ke 6.600 $bbri $bmri $bbca $antm #mdka,menit setelah ihsg sesi dibuka terpantau naik ke bbri bmri bbca antm,"['menit', 'setelah', 'ihsg', 'sesi', 'dibuka', 'terpantau', 'naik', 'ke', 'bbri', 'bmri', 'bbca', 'antm']","['menit', 'setelah', 'ihsg', 'sesi', 'dibuka', 'terpantau', 'naik', 'ke', 'bbri', 'bmri', 'bbca', 'antm']","['menit', 'ihsg', 'sesi', 'dibuka', 'terpantau', 'naik', 'bbri', 'bmri', 'bbca', 'antm']","['menit', 'ihsg', 'sesi', 'buka', 'pantau', 'naik', 'bbri', 'bmri', 'bbca', 'antm']",positif,menit ihsg sesi buka pantau naik bbri bmri bbca antm
2025-02-26 07:23:45+00:00,tim cuman beli BBRI di 3750 ,tim cuman beli bbri di 3750 ,tim cuman beli bbri di,"['tim', 'cuman', 'beli', 'bbri', 'di']","['tim', 'cuman', 'beli', 'bbri', 'di']","['tim', 'cuman', 'beli', 'bbri']","['tim', 'cuman', 'beli', 'bbri']",netral,tim cuman beli bbri
2025-02-26 07:50:05+00:00,Mending cl bbri di harga 46xx terus beli lagi di harga 37xx apa avg down terus ya bingung,mending cl bbri di harga 46xx terus beli lagi di harga 37xx apa avg down terus ya bingung,mending cl bbri di harga xx terus beli lagi di harga xx apa avg down terus ya bingung,"['mending', 'cl', 'bbri', 'di', 'harga', 'xx', 'terus', 'beli', 'lagi', 'di', 'harga', 'xx', 'apa', 'avg', 'down', 'terus', 'ya', 'bingung']","['mending', 'cl', 'bbri', 'di', 'harga', 'xx', 'terus', 'beli', 'lagi', 'di', 'harga', 'xx', 'apa', 'avg', 'down', 'terus', 'ya', 'bingung']","['mending', 'cl', 'bbri', 'harga', 'xx', 'terus', 'beli', 'harga', 'xx', 'apa', 'avg', 'down', 'terus', 'bingung']","['mending', 'cl', 'bbri', 'harga', 'xx', 'terus', 'beli', 'harga', 'xx', 'apa', 'avg', 'down', 'terus', 'bingung']",netral,mending cl bbri harga xx terus beli harga xx apa avg down terus bingung
2025-02-26 07:54:08+00:00,lebih nangis liat porto BBCA &amp; BBRI nya tbl,lebih nangis liat porto bbca &amp; bbri nya tbl,lebih nangis liat porto bbca amp bbri nya tbl,"['lebih', 'nangis', 'liat', 'porto', 'bbca', 'amp', 'bbri', 'nya', 'tbl']","['lebih', 'menangis', 'lihat', 'porto', 'bbca', 'amp', 'bbri', 'nya', 'tbl']","['lebih', 'menangis', 'lihat', 'porto', 'bbca', 'amp', 'bbri', 'nya', 'tbl']","['lebih', 'menang', 'lihat', 'porto', 'bbca', 'amp', 'bbri', 'nya', 'tbl']",negatif,lebih menang lihat porto bbca amp bbri nya tbl
2025-02-26 08:44:53+00:00,Mau dibawa kemana bbri ku iniiii,mau dibawa kemana bbri ku iniiii,mau dibawa kemana bbri ku iniiii,"['mau', 'dibawa', 'kemana', 'bbri', 'ku', 'iniiii']","['mau', 'dibawa', 'kemana', 'bbri', 'ku', 'iniiii']","['mau', 'dibawa', 'bbri', 'ku', 'iniiii']","['mau', 'bawa', 'bbri', 'ku', 'iniiii']",netral,mau bawa bbri ku iniiii
2025-02-26 08:51:05+00:00,@ezash gatau sih tp beberapa tahun lalu megang saham BBRI syukurnya cuan ,@ezash gatau sih tp beberapa tahun lalu megang saham bbri syukurnya cuan ,gatau sih tp beberapa tahun lalu megang saham bbri syukurnya cuan,"['gatau', 'sih', 'tp', 'beberapa', 'tahun', 'lalu', 'megang', 'saham', 'bbri', 'syukurnya', 'cuan']","['enggak tau', 'sih', 'tapi', 'beberapa', 'tahun', 'lalu', 'memegang', 'saham', 'bbri', 'syukurnya', 'cuan']","['enggak tau', 'sih', 'beberapa', 'tahun', 'lalu', 'memegang', 'saham', 'bbri', 'syukurnya', 'cuan']","['enggak tau', 'sih', 'beberapa', 'tahun', 'lalu', 'pegang', 'saham', 'bbri', 'syukur', 'cuan']",positif,enggak tau sih beberapa tahun lalu pegang saham bbri syukur cuan
2025-02-26 08:59:26+00:00,Danantara Bikin IHSG Jeblok Saham TLKM Hingga BBRI Ambles https://t.co/u31vPaQVP6 @KontanNews,danantara bikin ihsg jeblok saham tlkm hingga bbri ambles https://t.co/u31vpaqvp6 @kontannews,danantara bikin ihsg jeblok saham tlkm hingga bbri ambles,"['danantara', 'bikin', 'ihsg', 'jeblok', 'saham', 'tlkm', 'hingga', 'bbri', 'ambles']","['danantara', 'bikin', 'ihsg', 'jeblok', 'saham', 'tlkm', 'hingga', 'bbri', 'ambles']","['danantara', 'bikin', 'ihsg', 'jeblok', 'saham', 'tlkm', 'hingga', 'bbri', 'ambles']","['danantara', 'bikin', 'ihsg', 'jeblok', 'saham', 'tlkm', 'hingga', 'bbri', 'ambles']",negatif,danantara bikin ihsg jeblok saham tlkm hingga bbri ambles
2025-02-26 09:11:54+00:00,CUTE positif: saham BBRI: IJO: portofolio warteg saham BY JO : 26/02/2025: https://t.co/m1D5T8zg3u,cute positif: saham bbri: ijo: portofolio warteg saham by jo : 26/02/2025: https://t.co/m1d5t8zg3u,cute positif saham bbri ijo portofolio warteg saham by jo,"['cute', 'positif', 'saham', 'bbri', 'ijo', 'portofolio', 'warteg', 'saham', 'by', 'jo']","['cute', 'positif', 'saham', 'bbri', 'ijo', 'portofolio', 'warteg', 'saham', 'by', 'jo']","['cute', 'positif', 'saham', 'bbri', 'ijo', 'portofolio', 'warteg', 'saham', 'by', 'jo']","['cute', 'positif', 'saham', 'bbri', 'ijo', 'portofolio', 'warteg', 'saham', 'by', 'jo']",positif,cute positif saham bbri ijo portofolio warteg saham by jo
2025-02-26 09:42:23+00:00,REJEKI DANANTARA Bukan Big Banks ( BMRI $BBRI BBNI ) Bukan pula $TOBA dgn Bang Pandu Sjahrir Namun $BRIS lewat Bank Emas. Mari mulai mengawal data2 BRIS.. Mana ada naratif Ramadhan &amp; persiapan haji juga. Credit @asumsico * NFA Disc On &amp; Keep DYOR! https://t.co/VJF5jPWm0g,rejeki danantara bukan big banks ( bmri $bbri bbni ) bukan pula $toba dgn bang pandu sjahrir namun $bris lewat bank emas. mari mulai mengawal data2 bris.. mana ada naratif ramadhan &amp; persiapan haji juga. credit @asumsico * nfa disc on &amp; keep dyor! https://t.co/vjf5jpwm0g,rejeki danantara bukan big banks bmri bbri bbni bukan pula toba dgn bang pandu sjahrir namun bris lewat bank emas mari mulai mengawal data bris mana ada naratif ramadhan amp persiapan haji juga credit nfa disc on amp keep dyor,"['rejeki', 'danantara', 'bukan', 'big', 'banks', 'bmri', 'bbri', 'bbni', 'bukan', 'pula', 'toba', 'dgn', 'bang', 'pandu', 'sjahrir', 'namun', 'bris', 'lewat', 'bank', 'emas', 'mari', 'mulai', 'mengawal', 'data', 'bris', 'mana', 'ada', 'naratif', 'ramadhan', 'amp', 'persiapan', 'haji', 'juga', 'credit', 'nfa', 'disc', 'on', 'amp', 'keep', 'dyor']","['rejeki', 'danantara', 'bukan', 'big', 'banks', 'bmri', 'bbri', 'bbni', 'bukan', 'pula', 'toba', 'dengan', 'bang', 'pandu', 'sjahrir', 'namun', 'bris', 'lewat', 'bank', 'emas', 'mari', 'mulai', 'mengawal', 'data', 'bris', 'mana', 'ada', 'naratif', 'ramadhan', 'amp', 'persiapan', 'haji', 'juga', 'credit', 'nfa', 'disc', 'on', 'amp', 'keep', 'dyor']","['rejeki', 'danantara', 'bukan', 'big', 'banks', 'bmri', 'bbri', 'bbni', 'bukan', 'toba', 'bang', 'pandu', 'sjahrir', 'bris', 'lewat', 'bank', 'emas', 'mulai', 'mengawal', 'data', 'bris', 'mana', 'naratif', 'ramadhan', 'amp', 'persiapan', 'haji', 'credit', 'nfa', 'disc', 'on', 'amp', 'keep', 'dyor']","['rejeki', 'danantara', 'bukan', 'big', 'banks', 'bmri', 'bbri', 'bbni', 'bukan', 'toba', 'bang', 'pandu', 'sjahrir', 'bris', 'lewat', 'bank', 'emas', 'mulai', 'awal', 'data', 'bris', 'mana', 'naratif', 'ramadhan', 'amp', 'siap', 'haji', 'credit', 'nfa', 'disc', 'on', 'amp', 'keep', 'dyor']",netral,rejeki danantara bukan big banks bmri bbri bbni bukan toba bang pandu sjahrir bris lewat bank emas mulai awal data bris mana naratif ramadhan amp siap haji credit nfa disc on amp keep dyor
2025-02-26 11:57:03+00:00,@dman2912 Td sdh ambil tlkm bbri bmri Sama sedikit ctra Besok turun pagi buy lagi Ohh iya bbtn sama bjtm,@dman2912 td sdh ambil tlkm bbri bmri sama sedikit ctra besok turun pagi buy lagi ohh iya bbtn sama bjtm,td sdh ambil tlkm bbri bmri sama sedikit ctra besok turun pagi buy lagi ohh iya bbtn sama bjtm,"['td', 'sdh', 'ambil', 'tlkm', 'bbri', 'bmri', 'sama', 'sedikit', 'ctra', 'besok', 'turun', 'pagi', 'buy', 'lagi', 'ohh', 'iya', 'bbtn', 'sama', 'bjtm']","['tadi', 'sudah', 'ambil', 'tlkm', 'bbri', 'bmri', 'sama', 'sedikit', 'ctra', 'besok', 'turun', 'pagi', 'buy', 'lagi', 'oh', 'iya', 'bbtn', 'sama', 'bjtm']","['tadi', 'ambil', 'tlkm', 'bbri', 'bmri', 'sama', 'sedikit', 'ctra', 'besok', 'turun', 'pagi', 'buy', 'iya', 'bbtn', 'sama', 'bjtm']","['tadi', 'ambil', 'tlkm', 'bbri', 'bmri', 'sama', 'sedikit', 'ctra', 'besok', 'turun', 'pagi', 'buy', 'iya', 'bbtn', 'sama', 'bjtm']",positif,tadi ambil tlkm bbri bmri sama sedikit ctra besok turun pagi buy iya bbtn sama bjtm
2025-02-26 12:04:07+00:00,@Xxtyran apa itu bbri dik,@xxtyran apa itu bbri dik,apa itu bbri dik,"['apa', 'itu', 'bbri', 'dik']","['apa', 'itu', 'bbri', 'dik']","['apa', 'bbri', 'dik']","['apa', 'bbri', 'dik']",netral,apa bbri dik
2025-02-26 12:29:34+00:00,setelah 2 hari menaikan saham bbri asing kembali menjual bbri lebih banyak daripada dia beli 2 hari itu dari level 4000an sampai jatuh ke bawah support 3800 tadi ke 3770 tapi ditenangkan kembali ke 3820 https://t.co/YtgUzvIPRx,setelah 2 hari menaikan saham bbri asing kembali menjual bbri lebih banyak daripada dia beli 2 hari itu dari level 4000an sampai jatuh ke bawah support 3800 tadi ke 3770 tapi ditenangkan kembali ke 3820 https://t.co/ytguzviprx,setelah hari menaikan saham bbri asing kembali menjual bbri lebih banyak daripada dia beli hari itu dari level an sampai jatuh ke bawah support tadi ke tapi ditenangkan kembali ke,"['setelah', 'hari', 'menaikan', 'saham', 'bbri', 'asing', 'kembali', 'menjual', 'bbri', 'lebih', 'banyak', 'daripada', 'dia', 'beli', 'hari', 'itu', 'dari', 'level', 'an', 'sampai', 'jatuh', 'ke', 'bawah', 'support', 'tadi', 'ke', 'tapi', 'ditenangkan', 'kembali', 'ke']","['setelah', 'hari', 'menaikan', 'saham', 'bbri', 'asing', 'kembali', 'menjual', 'bbri', 'lebih', 'banyak', 'daripada', 'dia', 'beli', 'hari', 'itu', 'dari', 'level', 'an', 'sampai', 'jatuh', 'ke', 'bawah', 'support', 'tadi', 'ke', 'tapi', 'ditenangkan', 'kembali', 'ke']","['hari', 'menaikan', 'saham', 'bbri', 'asing', 'menjual', 'bbri', 'lebih', 'banyak', 'beli', 'hari', 'level', 'an', 'jatuh', 'bawah', 'support', 'tadi', 'ditenangkan']","['hari', 'naik', 'saham', 'bbri', 'asing', 'jual', 'bbri', 'lebih', 'banyak', 'beli', 'hari', 'level', 'an', 'jatuh', 'bawah', 'support', 'tadi', 'tenang']",negatif,hari naik saham bbri asing jual bbri lebih banyak beli hari level an jatuh bawah support tadi tenang
